id,latitude,longitude,description,classification,date,misc,type,country,location,reference,comments
1300,46.53361,-98.62161,Event desc here,secclass1,1/11/2013 16:16,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,DICKEY ND,using city record id:20448,sensorId - TBD,sensorName - TBD
1301,43.24198,-89.66426,Event desc here,secclass4,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,MAZOMANIE WI,using city record id:16422,sensorId - TBD,sensorName - TBD
1302,33.691696,-87.37946,Event desc here,secclass3,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,CARBON HILL AL,using city record id:18802,sensorId - TBD,sensorName - TBD
1303,37.32894,-77.39683,Event desc here,secclass4,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,FORT LEE VA,using city record id:753,sensorId - TBD,sensorName - TBD
1304,35.10972,-82.006325,Event desc here,secclass3,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,GLENDALE SC,using city record id:9665,sensorId - TBD,sensorName - TBD
1305,46.883995,-105.25819,Event desc here,secclass5,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,FALLON MT,using city record id:3054,sensorId - TBD,sensorName - TBD
1306,38.371273,-91.44785,Event desc here,secclass1,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,ROSEBUD MO,using city record id:24132,sensorId - TBD,sensorName - TBD
1307,39.363007,-90.82268,Event desc here,secclass3,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,PLEASANT HILL IL,using city record id:17273,sensorId - TBD,sensorName - TBD
1308,35.10444,-90.854805,Event desc here,secclass4,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,CALDWELL AR,using city record id:11513,sensorId - TBD,sensorName - TBD
1309,40.372272,-81.01783,Event desc here,secclass5,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,JEWETT OH,using city record id:2922,sensorId - TBD,sensorName - TBD
1310,39.201336,-92.14626,Event desc here,secclass4,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,HALLSVILLE MO,using city record id:29679,sensorId - TBD,sensorName - TBD
1311,40.491413,-79.49585,Event desc here,secclass5,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,VANDERGRIFT PA,using city record id:25639,sensorId - TBD,sensorName - TBD
1312,45.838352,-87.227135,Event desc here,secclass5,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,CORNELL MI,using city record id:17081,sensorId - TBD,sensorName - TBD
1313,40.158268,-89.26917,Event desc here,secclass1,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,LAWNDALE IL,using city record id:18503,sensorId - TBD,sensorName - TBD
1314,46.564224,-100.40828,Event desc here,secclass1,1/11/2013 16:17,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HAZELTON ND,using city record id:10240,sensorId - TBD,sensorName - TBD
1315,41.572056,-80.108795,Event desc here,secclass4,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,GUYS MILLS PA,using city record id:2682,sensorId - TBD,sensorName - TBD
1316,39.55155,-76.83143,Event desc here,secclass5,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,HAMPSTEAD MD,using city record id:28490,sensorId - TBD,sensorName - TBD
1317,40.86771,-97.157684,Event desc here,secclass4,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,STAPLEHURST NE,using city record id:17651,sensorId - TBD,sensorName - TBD
1318,41.519375,-86.27109,Event desc here,secclass1,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,LAKEVILLE IN,using city record id:18587,sensorId - TBD,sensorName - TBD
1319,36.26096,-94.772316,Event desc here,secclass3,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,TWIN OAKS OK,using city record id:12272,sensorId - TBD,sensorName - TBD
1320,38.297966,-79.95258,Event desc here,secclass2,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,ARBOVALE WV,using city record id:5815,sensorId - TBD,sensorName - TBD
1321,38.775322,-122.96753,Event desc here,secclass5,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,GEYSERVILLE CA,using city record id:23443,sensorId - TBD,sensorName - TBD
1322,45.755177,-87.43034,Event desc here,secclass4,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,HARRIS MI,using city record id:14459,sensorId - TBD,sensorName - TBD
1323,42.61786,-86.051956,Event desc here,secclass2,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HAMILTON MI,using city record id:19747,sensorId - TBD,sensorName - TBD
1324,41.726078,-78.67574,Event desc here,secclass4,1/11/2013 16:18,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,CROSBY PA,using city record id:5065,sensorId - TBD,sensorName - TBD
1325,36.45307,-97.73159,Event desc here,secclass5,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,FAIRMONT OK,using city record id:16262,sensorId - TBD,sensorName - TBD
1326,37.16155,-95.94075,Event desc here,secclass5,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,HAVANA KS,using city record id:16681,sensorId - TBD,sensorName - TBD
1327,38.598774,-77.71487,Event desc here,secclass2,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,CALVERTON VA,using city record id:23570,sensorId - TBD,sensorName - TBD
1328,43.23302,-75.225716,Event desc here,secclass2,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,MARCY NY,using city record id:12580,sensorId - TBD,sensorName - TBD
1329,38.087837,-120.10904,Event desc here,secclass2,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,TWAIN HARTE CA,using city record id:6415,sensorId - TBD,sensorName - TBD
1330,33.045063,-109.36292,Event desc here,secclass4,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,MORENCI AZ,using city record id:21512,sensorId - TBD,sensorName - TBD
1331,39.365177,-92.5645,Event desc here,secclass3,1/11/2013 16:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HIGBEE MO,using city record id:1708,sensorId - TBD,sensorName - TBD
1332,28.284094,-98.13815,Event desc here,secclass3,1/11/2013 16:32,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,GEORGE WEST TX,using city record id:3964,sensorId - TBD,sensorName - TBD
1333,37.187016,-83.373215,Event desc here,secclass3,1/11/2013 16:32,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,YERKES KY,using city record id:28167,sensorId - TBD,sensorName - TBD
1334,21.969488,-159.56677,Event desc here,secclass5,1/11/2013 16:32,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HANAPEPE HI,using city record id:18672,sensorId - TBD,sensorName - TBD
1335,40.680687,-76.43531,Event desc here,secclass3,1/11/2013 16:32,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,LOCUST GAP PA,using city record id:14803,sensorId - TBD,sensorName - TBD
1336,48.738914,-117.71532,Event desc here,secclass1,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,COLVILLE WA,using city record id:26207,sensorId - TBD,sensorName - TBD
1337,44.909702,-71.91242,Event desc here,secclass2,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MORGAN VT,using city record id:3387,sensorId - TBD,sensorName - TBD
1338,33.671646,-95.18884,Event desc here,secclass4,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,DETROIT TX,using city record id:25497,sensorId - TBD,sensorName - TBD
1339,40.98287,-117.514175,Event desc here,secclass2,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,GOLCONDA NV,using city record id:25329,sensorId - TBD,sensorName - TBD
1340,43.61666,-116.785286,Event desc here,secclass1,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,HUSTON ID,using city record id:26118,sensorId - TBD,sensorName - TBD
1341,31.626534,-84.75721,Event desc here,secclass4,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,BLUFFTON GA,using city record id:14103,sensorId - TBD,sensorName - TBD
1342,36.910046,-91.70853,Event desc here,secclass5,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,PEACE VALLEY MO,using city record id:8390,sensorId - TBD,sensorName - TBD
1343,38.089386,-88.13474,Event desc here,secclass2,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,CARMI IL,using city record id:27891,sensorId - TBD,sensorName - TBD
1344,31.369984,-94.57559,Event desc here,secclass4,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,HUNTINGTON TX,using city record id:9959,sensorId - TBD,sensorName - TBD
1345,33.97754,-81.13981,Event desc here,secclass1,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,WEST COLUMBIA SC,using city record id:12933,sensorId - TBD,sensorName - TBD
1346,37.642475,-76.76709,Event desc here,secclass1,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MATTAPONI VA,using city record id:25681,sensorId - TBD,sensorName - TBD
1347,31.187384,-92.74875,Event desc here,secclass1,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,BOYCE LA,using city record id:11117,sensorId - TBD,sensorName - TBD
1348,40.508717,-77.36551,Event desc here,secclass3,1/11/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,MEXICO PA,using city record id:22350,sensorId - TBD,sensorName - TBD
1349,36.06339,-85.82414,Event desc here,secclass5,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,LANCASTER TN,using city record id:15757,sensorId - TBD,sensorName - TBD
1350,35.05566,-89.56636,Event desc here,secclass5,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MACON TN,using city record id:12415,sensorId - TBD,sensorName - TBD
1351,43.9979,-110.578186,Event desc here,secclass1,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MORAN WY,using city record id:12469,sensorId - TBD,sensorName - TBD
1352,41.529015,-73.07196,Event desc here,secclass5,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,NAUGATUCK CT,using city record id:17609,sensorId - TBD,sensorName - TBD
1353,36.783253,-83.764984,Event desc here,secclass1,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,CANNON KY,using city record id:12165,sensorId - TBD,sensorName - TBD
1354,43.087696,-91.47365,Event desc here,secclass2,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,LUANA IA,using city record id:24258,sensorId - TBD,sensorName - TBD
1355,37.251938,-83.173836,Event desc here,secclass2,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,HAZARD KY,using city record id:16533,sensorId - TBD,sensorName - TBD
1356,43.87368,-72.10263,Event desc here,secclass2,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,FAIRLEE VT,using city record id:6742,sensorId - TBD,sensorName - TBD
1357,41.961945,-84.427086,Event desc here,secclass5,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,NORTH ADAMS MI,using city record id:432,sensorId - TBD,sensorName - TBD
1358,33.24054,-94.779144,Event desc here,secclass4,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,OMAHA TX,using city record id:11923,sensorId - TBD,sensorName - TBD
1359,29.338888,-100.46706,Event desc here,secclass1,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,BRACKETTVILLE TX,using city record id:15416,sensorId - TBD,sensorName - TBD
1360,39.125088,-75.79387,Event desc here,secclass2,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MARYDEL MD,using city record id:2740,sensorId - TBD,sensorName - TBD
1361,37.2347,-93.86338,Event desc here,secclass2,1/11/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MILLER MO,using city record id:30063,sensorId - TBD,sensorName - TBD
1362,43.216366,-98.49117,Event desc here,secclass1,1/11/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,RAVINIA SD,using city record id:28815,sensorId - TBD,sensorName - TBD
1363,42.77904,-73.69756,Event desc here,secclass3,1/11/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,TROY NY,using city record id:7887,sensorId - TBD,sensorName - TBD
1364,34.807697,-111.76002,Event desc here,secclass2,1/11/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,SEDONA AZ,using city record id:9810,sensorId - TBD,sensorName - TBD
1365,36.080627,-84.62151,Event desc here,secclass5,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,LANCING TN,using city record id:27249,sensorId - TBD,sensorName - TBD
1366,32.28444,-86.41246,Event desc here,secclass5,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,HOPE HULL AL,using city record id:3536,sensorId - TBD,sensorName - TBD
1367,44.53109,-89.113884,Event desc here,secclass4,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,IOLA WI,using city record id:353,sensorId - TBD,sensorName - TBD
1368,38.92624,-77.17698,Event desc here,secclass5,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,FALLS CHURCH VA,using city record id:11433,sensorId - TBD,sensorName - TBD
1369,43.81987,-71.19173,Event desc here,secclass2,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,JACKSON NH,using city record id:29507,sensorId - TBD,sensorName - TBD
1370,41.498104,-79.64081,Event desc here,secclass4,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,KENNERDELL PA,using city record id:19559,sensorId - TBD,sensorName - TBD
1371,39.75499,-123.4802,Event desc here,secclass4,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,DOS RIOS CA,using city record id:15609,sensorId - TBD,sensorName - TBD
1372,30.326624,-93.0473,Event desc here,secclass2,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,IOWA LA,using city record id:13170,sensorId - TBD,sensorName - TBD
1373,38.90523,-105.107895,Event desc here,secclass5,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,FLORISSANT CO,using city record id:12993,sensorId - TBD,sensorName - TBD
1374,35.02334,-106.60687,Event desc here,secclass3,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ISLETA NM,using city record id:14042,sensorId - TBD,sensorName - TBD
1375,42.351395,-71.4504,Event desc here,secclass5,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,HUDSON MA,using city record id:13946,sensorId - TBD,sensorName - TBD
1376,33.538338,-84.36141,Event desc here,secclass5,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,FOREST PARK GA,using city record id:9624,sensorId - TBD,sensorName - TBD
1377,42.498394,-71.55241,Event desc here,secclass4,1/11/2013 16:38,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,BEDFORD MA,using city record id:29203,sensorId - TBD,sensorName - TBD
1378,42.10905,-71.01822,Event desc here,secclass1,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,AVON MA,using city record id:532,sensorId - TBD,sensorName - TBD
1379,39.25066,-103.67562,Event desc here,secclass2,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,LIMON CO,using city record id:7118,sensorId - TBD,sensorName - TBD
1380,38.822205,-91.98376,Event desc here,secclass5,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,FULTON MO,using city record id:15967,sensorId - TBD,sensorName - TBD
1381,46.475166,-68.79883,Event desc here,secclass5,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,EAGLE LAKE ME,using city record id:16964,sensorId - TBD,sensorName - TBD
1382,44.12523,-70.223206,Event desc here,secclass5,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,LEWISTON ME,using city record id:4155,sensorId - TBD,sensorName - TBD
1383,31.604904,-82.79291,Event desc here,secclass2,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,BROXTON GA,using city record id:29029,sensorId - TBD,sensorName - TBD
1384,42.51705,-96.70174,Event desc here,secclass2,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,JACKSON NE,using city record id:29494,sensorId - TBD,sensorName - TBD
1385,40.864326,-72.57407,Event desc here,secclass2,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,EAST SETAUKET NY,using city record id:12275,sensorId - TBD,sensorName - TBD
1386,43.162308,-98.50495,Event desc here,secclass3,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,PICKSTOWN SD,using city record id:28039,sensorId - TBD,sensorName - TBD
1387,38.91432,-81.92417,Event desc here,secclass2,1/11/2013 16:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,NEW HAVEN WV,using city record id:7261,sensorId - TBD,sensorName - TBD
1388,37.891994,-100.812256,Event desc here,secclass4,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,PIERCEVILLE KS,using city record id:25481,sensorId - TBD,sensorName - TBD
1389,39.436092,-79.60016,Event desc here,secclass4,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,AURORA WV,using city record id:23151,sensorId - TBD,sensorName - TBD
1390,37.415653,-89.99419,Event desc here,secclass3,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SEDGEWICKVILLE MO,using city record id:12026,sensorId - TBD,sensorName - TBD
1391,44.644566,-116.47391,Event desc here,secclass5,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,INDIAN VALLEY ID,using city record id:12961,sensorId - TBD,sensorName - TBD
1392,46.763348,-94.53491,Event desc here,secclass1,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,BACKUS MN,using city record id:9176,sensorId - TBD,sensorName - TBD
1393,42.195934,-83.164825,Event desc here,secclass2,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,HARPER WOODS MI,using city record id:9991,sensorId - TBD,sensorName - TBD
1394,40.68424,-73.81979,Event desc here,secclass5,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,MIDDLE VILLAGE NY,using city record id:18081,sensorId - TBD,sensorName - TBD
1395,40.823326,-72.542076,Event desc here,secclass1,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,GREAT RIVER NY,using city record id:27902,sensorId - TBD,sensorName - TBD
1396,48.18088,-93.678535,Event desc here,secclass1,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,SOUTH INTERNATIONAL FALLS MN,using city record id:27974,sensorId - TBD,sensorName - TBD
1397,37.657322,-76.307,Event desc here,secclass5,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,IRVINGTON VA,using city record id:28028,sensorId - TBD,sensorName - TBD
1398,37.76733,-122.395226,Event desc here,secclass4,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SAUSALITO CA,using city record id:20084,sensorId - TBD,sensorName - TBD
1399,42.045986,-104.93541,Event desc here,secclass4,1/11/2013 16:40,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,WHEATLAND WY,using city record id:29874,sensorId - TBD,sensorName - TBD
1400,44.871735,-71.51681,Event desc here,secclass5,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,COLEBROOK NH,using city record id:1474,sensorId - TBD,sensorName - TBD
1401,38.74706,-79.932846,Event desc here,secclass3,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,HUTTONSVILLE WV,using city record id:23939,sensorId - TBD,sensorName - TBD
1402,33.74161,-118.25368,Event desc here,secclass3,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,CARSON CA,using city record id:21293,sensorId - TBD,sensorName - TBD
1403,41.243183,-70.10622,Event desc here,secclass3,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,NANTUCKET MA,using city record id:4817,sensorId - TBD,sensorName - TBD
1404,40.13368,-74.93438,Event desc here,secclass5,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,FEASTERVILLE TREVOSE PA,using city record id:4502,sensorId - TBD,sensorName - TBD
1405,47.870464,-119.115715,Event desc here,secclass3,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,GRAND COULEE WA,using city record id:14298,sensorId - TBD,sensorName - TBD
1406,34.67972,-112.44073,Event desc here,secclass3,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,IRON SPRINGS AZ,using city record id:19850,sensorId - TBD,sensorName - TBD
1407,34.4948,-95.31041,Event desc here,secclass5,1/11/2013 16:41,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,MOYERS OK,using city record id:7148,sensorId - TBD,sensorName - TBD
1408,32.716972,-87.774826,Event desc here,secclass4,1/14/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,SAWYERVILLE AL,using city record id:18084,sensorId - TBD,sensorName - TBD
1409,44.58775,-94.02578,Event desc here,secclass5,1/14/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,GREEN ISLE MN,using city record id:29373,sensorId - TBD,sensorName - TBD
1410,41.789192,-103.729935,Event desc here,secclass1,1/14/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,MINATARE NE,using city record id:27856,sensorId - TBD,sensorName - TBD
1411,38.93511,-81.72659,Event desc here,secclass1,1/14/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,SANDYVILLE WV,using city record id:11257,sensorId - TBD,sensorName - TBD
1412,38.43221,-85.946625,Event desc here,secclass5,1/14/2013 16:33,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,GREENVILLE IN,using city record id:29807,sensorId - TBD,sensorName - TBD
1413,42.528244,-97.70796,Event desc here,secclass3,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,WAUSA NE,using city record id:5157,sensorId - TBD,sensorName - TBD
1414,31.555328,-91.75793,Event desc here,secclass5,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,WILDSVILLE LA,using city record id:9049,sensorId - TBD,sensorName - TBD
1415,43.837616,-69.71582,Event desc here,secclass3,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,PHIPPSBURG ME,using city record id:11701,sensorId - TBD,sensorName - TBD
1416,41.846672,-89.76094,Event desc here,secclass1,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,STERLING IL,using city record id:31,sensorId - TBD,sensorName - TBD
1417,41.58906,-84.671776,Event desc here,secclass5,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MONTPELIER OH,using city record id:21952,sensorId - TBD,sensorName - TBD
1418,37.1322,-83.37439,Event desc here,secclass2,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HOSKINSTON KY,using city record id:16523,sensorId - TBD,sensorName - TBD
1419,30.855022,-83.24621,Event desc here,secclass4,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,HAHIRA GA,using city record id:26517,sensorId - TBD,sensorName - TBD
1420,36.046932,-106.19665,Event desc here,secclass5,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HERNANDEZ NM,using city record id:13552,sensorId - TBD,sensorName - TBD
1421,36.32732,-90.24075,Event desc here,secclass5,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,WHITEOAK MO,using city record id:12948,sensorId - TBD,sensorName - TBD
1422,41.55647,-72.6123,Event desc here,secclass5,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,DURHAM CT,using city record id:26739,sensorId - TBD,sensorName - TBD
1423,39.36235,-77.17282,Event desc here,secclass2,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,WOODBINE MD,using city record id:5461,sensorId - TBD,sensorName - TBD
1424,35.73201,-101.60496,Event desc here,secclass2,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,SANFORD TX,using city record id:6237,sensorId - TBD,sensorName - TBD
1425,27.81125,-80.6854,Event desc here,secclass4,1/14/2013 16:34,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,FELLSMERE FL,using city record id:780,sensorId - TBD,sensorName - TBD
1426,38.58509,-75.62808,Event desc here,secclass4,1/14/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,BETHEL DE,using city record id:5286,sensorId - TBD,sensorName - TBD
1427,32.24786,-87.15686,Event desc here,secclass2,1/14/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ORRVILLE AL,using city record id:26181,sensorId - TBD,sensorName - TBD
1428,42.58658,-75.388245,Event desc here,secclass3,1/14/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,SOUTH NEW BERLIN NY,using city record id:27408,sensorId - TBD,sensorName - TBD
1429,37.6637,-81.21183,Event desc here,secclass5,1/14/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MAC ARTHUR WV,using city record id:3210,sensorId - TBD,sensorName - TBD
1430,43.440277,-91.82708,Event desc here,secclass3,1/14/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MABEL MN,using city record id:10558,sensorId - TBD,sensorName - TBD
1431,36.329483,-92.504005,Event desc here,secclass5,1/14/2013 16:35,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,FLIPPIN AR,using city record id:29282,sensorId - TBD,sensorName - TBD
